code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,target
FFF,2013J,598752,0,0,0,99,0,85,0,2,62,0,1,7,0,13,0,9,0,51,9,0
FFF,2013J,598757,0,0,0,35,0,13,0,1,13,0,0,2,0,94,0,17,0,22,1,0
FFF,2013J,598761,0,6,0,634,0,460,0,4,755,0,98,3,9,140,0,36,0,341,28,1
FFF,2013J,598835,0,6,0,466,0,475,0,2,992,0,68,3,9,338,0,11,0,225,14,1
FFF,2013J,598887,0,0,0,102,0,94,0,5,82,0,3,0,0,76,0,5,0,67,3,0
FFF,2013J,598962,0,0,0,19,0,32,0,0,78,0,1,5,0,1,0,5,0,21,0,0
FFF,2013J,598966,0,0,0,348,0,189,0,14,156,0,5,0,0,0,0,10,0,72,11,1
FFF,2013J,598983,0,5,0,237,0,231,0,1,579,0,48,1,11,167,0,13,0,133,4,1
FFF,2013J,599094,0,0,0,118,0,70,0,5,97,0,1,0,0,0,0,10,0,51,0,1
FFF,2013J,599104,0,13,0,270,0,396,0,1,845,0,15,5,10,313,0,10,0,239,13,1
FFF,2013J,599168,0,0,0,67,0,54,0,0,113,0,16,3,0,0,0,4,0,40,8,0
FFF,2013J,599199,0,9,0,557,0,792,0,5,1660,0,115,4,6,1250,0,41,0,447,41,1
FFF,2013J,599245,0,0,0,107,0,193,0,4,434,0,18,2,0,380,0,47,0,143,1,1
FFF,2013J,599289,0,9,0,320,0,210,0,2,1470,0,29,22,10,86,0,15,0,225,13,1
FFF,2013J,599297,0,0,0,15,0,27,0,0,39,0,0,0,0,0,0,6,0,21,0,0
FFF,2013J,599315,0,10,0,518,0,294,0,8,549,0,22,6,8,244,0,39,0,229,6,1
FFF,2013J,599370,0,5,0,253,0,229,0,0,751,0,32,3,12,156,0,18,0,145,14,1
FFF,2013J,599445,0,0,0,160,0,96,0,1,82,0,30,1,0,35,0,9,0,72,5,1
FFF,2013J,599468,0,22,0,459,0,230,0,2,690,0,17,1,13,410,0,11,0,215,2,1
FFF,2013J,599559,0,6,0,125,2,183,0,0,642,0,26,4,11,302,0,14,0,163,5,1
FFF,2013J,599568,0,0,0,31,0,57,0,0,158,0,0,12,0,3,0,10,0,50,1,0
FFF,2013J,599570,0,0,0,32,0,19,0,0,17,0,0,0,0,0,0,10,0,18,3,0
FFF,2013J,599587,0,0,0,191,0,102,0,10,317,0,5,3,1,1,0,23,0,102,8,1
FFF,2013J,599595,0,1,0,258,0,160,0,0,278,0,15,4,3,120,0,14,0,89,4,0
FFF,2013J,599663,0,4,0,272,0,193,0,6,370,0,21,2,12,156,0,20,0,145,9,1
FFF,2013J,599683,0,9,0,364,0,348,0,1,475,0,39,1,11,129,0,19,0,138,18,1
FFF,2013J,599718,0,0,0,216,0,92,0,0,147,0,22,4,0,1,0,9,0,54,3,1
FFF,2013J,599783,0,0,0,185,0,149,0,2,259,0,29,4,10,222,0,33,0,87,9,1
FFF,2013J,599795,0,0,0,45,0,53,0,1,76,0,0,3,0,46,0,9,0,41,5,0
FFF,2013J,599805,0,1,0,80,0,242,0,0,700,0,20,0,0,318,0,16,0,137,14,0
FFF,2013J,599816,0,6,0,390,0,224,0,0,443,0,49,2,12,192,0,15,0,119,6,1
FFF,2013J,599857,0,6,0,119,0,245,0,0,665,0,48,3,9,309,0,11,0,143,2,1
FFF,2013J,599907,0,3,0,72,0,96,0,0,279,0,9,1,4,34,0,11,0,82,6,0
FFF,2013J,599957,0,0,0,121,0,96,0,8,212,0,0,18,0,10,0,9,0,119,3,0
FFF,2013J,600175,0,6,0,193,0,284,0,0,698,0,33,2,6,351,0,6,0,143,8,1
FFF,2013J,600224,0,3,0,173,1,195,0,0,381,0,21,7,6,3,0,8,0,124,24,1
FFF,2013J,600243,0,9,0,255,0,93,0,2,362,0,27,4,12,127,0,17,0,128,5,1
FFF,2013J,600367,0,0,0,58,3,121,0,4,242,0,35,6,0,1,0,12,0,98,2,0
FFF,2013J,600436,0,1,0,229,0,227,0,11,273,0,13,3,7,286,0,12,0,146,20,0
FFF,2013J,600515,0,0,0,35,0,46,0,2,71,0,0,0,0,172,0,6,0,37,3,0
FFF,2013J,600542,0,2,0,200,0,109,0,1,242,0,3,11,7,51,0,54,0,84,11,1
FFF,2013J,600558,0,0,0,251,0,204,0,7,332,0,39,7,3,170,0,18,0,83,7,1
FFF,2013J,600615,0,0,0,152,0,100,0,18,170,0,13,4,0,20,0,5,0,80,0,0
FFF,2013J,600667,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0,0,0,1,0,0
FFF,2013J,600676,0,15,0,439,3,323,0,5,963,0,39,1,8,307,0,50,0,306,20,1
FFF,2013J,600682,0,0,0,128,0,111,0,12,165,0,13,4,0,0,0,9,0,88,8,1
FFF,2013J,600746,0,7,0,65,0,118,0,0,206,0,16,0,10,278,0,11,0,65,4,0
FFF,2013J,600748,0,0,0,57,0,15,0,0,33,0,0,2,0,2,0,7,0,20,0,0
FFF,2013J,600808,0,0,0,16,0,44,0,0,62,0,0,2,0,2,0,11,0,35,0,0
FFF,2013J,600860,0,4,0,576,0,469,0,6,734,0,84,8,10,529,0,26,0,249,25,1
FFF,2013J,600944,0,0,0,13,0,21,0,0,56,0,0,0,0,90,0,6,0,14,0,1
FFF,2013J,600947,0,0,0,0,0,27,0,0,75,0,0,0,0,0,0,12,0,24,1,0
FFF,2013J,600991,0,0,0,141,0,116,0,0,130,0,10,4,0,14,0,40,0,71,10,1
FFF,2013J,601021,0,5,0,130,0,195,0,0,622,0,32,5,3,30,0,13,0,103,5,1
FFF,2013J,601040,0,0,0,471,0,374,0,10,335,0,3,1,5,243,0,13,0,88,7,1
FFF,2013J,601042,0,0,0,114,0,122,0,3,135,0,3,7,12,46,0,8,0,87,2,0
FFF,2013J,601074,0,0,0,70,0,78,0,0,168,0,25,6,0,81,0,18,0,62,14,0
FFF,2013J,601080,0,0,0,11,0,20,0,0,11,0,0,5,0,8,0,4,0,23,6,0
FFF,2013J,601099,0,11,0,277,0,280,0,2,607,0,1,1,12,269,0,25,0,273,10,1
FFF,2013J,601104,0,7,0,217,0,141,0,6,394,0,6,2,8,61,0,15,0,89,3,1
FFF,2013J,601105,0,12,0,588,0,529,0,5,635,0,22,0,8,574,0,20,0,279,11,1
FFF,2013J,601180,0,17,0,149,0,245,0,1,732,0,42,5,8,219,0,37,0,258,9,0
FFF,2013J,601184,0,0,0,71,0,61,0,0,71,0,2,5,0,1,0,14,0,61,0,0
FFF,2013J,601213,0,5,0,439,0,350,0,7,240,0,2,4,10,0,0,14,0,86,12,1
FFF,2013J,601271,0,0,0,176,0,135,0,5,99,0,5,4,0,39,0,13,0,121,4,0
FFF,2013J,601388,0,0,0,79,0,28,0,0,38,0,0,3,0,63,0,5,0,45,1,1
FFF,2013J,601389,0,6,0,194,12,214,0,2,853,0,11,2,6,180,0,9,0,182,3,1
FFF,2013J,601390,0,3,0,275,0,179,0,4,373,0,49,2,0,108,0,20,0,86,4,1
FFF,2013J,601399,0,0,0,244,0,42,0,0,128,0,1,2,0,81,0,1,0,34,0,1
FFF,2013J,601430,0,9,0,248,0,189,0,1,259,0,1,1,5,619,0,39,0,250,27,1
FFF,2013J,601439,0,0,0,93,0,70,0,0,22,0,1,0,0,0,0,7,0,22,1,1
FFF,2013J,601583,0,4,0,113,0,122,0,0,670,0,24,5,11,222,0,17,0,168,14,1
FFF,2013J,601640,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,601681,0,8,0,285,0,250,0,7,396,0,20,6,9,250,0,24,0,139,10,1
FFF,2013J,601745,0,7,0,157,0,120,0,9,503,0,22,0,7,291,0,8,0,129,10,0
FFF,2013J,601761,0,0,0,376,0,121,0,0,84,0,5,1,1,63,0,5,0,79,12,0
FFF,2013J,601788,0,11,0,279,0,209,0,3,608,0,7,0,8,137,0,6,0,127,11,1
FFF,2013J,601808,0,2,0,361,0,188,0,3,317,0,13,7,3,81,0,11,0,140,17,1
FFF,2013J,601952,0,0,0,50,0,85,0,0,97,0,10,5,0,8,0,8,0,106,6,1
FFF,2013J,602053,0,0,0,235,0,130,0,0,26,0,1,5,0,0,0,13,0,105,11,0
FFF,2013J,602097,0,0,0,36,0,65,0,0,87,0,5,3,0,1,0,18,0,90,0,0
FFF,2013J,602099,0,0,0,119,0,98,0,11,62,0,5,1,0,1,0,12,0,57,2,1
FFF,2013J,602111,0,0,0,114,1,98,0,2,72,0,1,14,0,8,0,17,0,90,12,0
FFF,2013J,602312,0,8,0,146,0,291,0,1,758,0,16,4,0,180,0,25,0,217,23,1
FFF,2013J,602320,0,0,0,15,0,21,0,0,47,0,0,3,0,0,0,8,0,15,5,0
FFF,2013J,602344,0,0,0,280,0,128,0,0,273,0,20,3,0,37,0,10,0,92,4,0
FFF,2013J,602406,0,0,0,5,0,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0
FFF,2013J,602451,0,1,0,120,0,91,0,7,160,0,4,11,0,86,0,13,0,68,5,1
FFF,2013J,602468,0,2,0,114,0,83,0,0,218,0,15,2,10,129,0,4,0,73,10,1
FFF,2013J,602469,0,9,0,158,0,249,0,5,476,0,32,10,7,396,0,23,0,228,20,1
FFF,2013J,602502,0,0,0,23,0,78,0,2,88,0,2,3,3,227,0,4,0,57,1,0
FFF,2013J,602511,0,20,0,950,0,688,0,10,726,0,35,9,6,105,0,16,0,167,19,1
FFF,2013J,602516,0,1,0,619,0,284,0,1,344,0,48,2,10,225,0,13,0,131,5,1
FFF,2013J,602569,0,0,0,0,0,20,0,0,74,0,0,6,0,6,0,8,0,38,5,0
FFF,2013J,602577,0,1,0,376,0,305,0,2,1213,0,68,8,13,455,0,26,0,321,11,1
FFF,2013J,602592,0,0,0,1,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FFF,2013J,602600,0,0,0,149,0,113,0,6,154,0,7,7,0,54,0,18,0,106,8,0
FFF,2013J,602669,0,13,0,357,0,248,0,6,1319,0,63,5,6,28,0,27,0,195,10,1
FFF,2013J,602672,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,602713,0,11,0,633,0,583,0,1,655,0,36,5,17,212,0,19,0,194,17,1
FFF,2013J,602719,0,0,0,23,0,30,0,0,75,0,1,3,0,0,0,0,0,22,0,1
FFF,2013J,602734,0,0,0,38,0,66,0,3,18,0,6,1,0,6,0,17,0,56,3,0
FFF,2013J,602777,0,3,0,46,0,182,0,10,277,0,20,5,11,265,0,42,0,141,12,1
FFF,2013J,602781,0,0,0,22,0,6,0,0,4,0,0,2,0,0,0,2,0,2,0,0
FFF,2013J,602792,0,2,0,337,0,112,0,0,335,0,17,5,3,4,0,9,0,131,7,0
FFF,2013J,602811,0,2,0,143,1,219,0,12,487,0,28,8,0,6,0,45,0,201,16,1
FFF,2013J,602837,0,0,0,147,0,81,0,0,115,0,2,2,0,667,0,28,0,121,6,1
FFF,2013J,602895,0,0,0,134,0,104,0,0,139,0,4,4,0,7,0,9,0,88,10,0
FFF,2013J,602948,0,14,0,131,0,101,0,7,393,0,0,3,0,246,0,13,0,119,6,1
FFF,2013J,602994,0,1,0,126,0,167,0,2,407,0,28,2,9,118,0,11,0,136,5,0
FFF,2013J,603030,0,0,0,28,0,30,0,0,56,0,1,2,0,1,0,5,0,24,0,0
FFF,2013J,603059,0,8,0,146,0,85,0,2,475,0,16,1,9,277,0,17,0,110,24,1
FFF,2013J,603111,0,2,0,509,0,269,0,1,410,0,47,23,6,223,0,7,0,177,22,0
FFF,2013J,603148,0,0,0,0,0,40,0,1,74,0,1,3,0,0,0,7,0,46,1,0
FFF,2013J,603155,0,0,0,199,0,177,0,0,337,0,0,1,0,658,0,6,0,124,1,1
FFF,2013J,603170,0,4,0,174,1,119,0,1,322,0,19,4,3,199,0,17,0,106,2,1
FFF,2013J,603199,0,4,0,771,0,432,0,0,664,0,24,1,5,428,0,62,0,203,13,0
FFF,2013J,603216,0,0,0,59,0,24,0,2,86,0,2,1,0,10,0,6,0,24,0,0
FFF,2013J,603220,0,0,0,8,0,35,0,3,27,0,1,0,0,19,0,6,0,22,3,0
FFF,2013J,603231,0,2,0,113,5,267,0,2,859,0,26,5,4,373,0,39,0,285,20,1
FFF,2013J,603260,0,0,0,95,0,57,0,2,167,0,5,1,0,68,0,5,0,32,0,0
FFF,2013J,603300,0,14,0,307,0,394,0,1,856,0,28,5,12,357,0,25,0,223,26,1
FFF,2013J,603327,0,2,0,293,0,193,0,3,635,0,25,3,9,207,0,13,0,161,12,1
FFF,2013J,603341,0,0,0,69,0,60,0,1,68,0,7,6,0,3,0,24,0,79,7,1
FFF,2013J,603389,0,12,0,77,0,143,0,2,448,0,29,3,9,175,0,8,0,90,3,1
FFF,2013J,603423,0,0,0,113,0,111,0,1,94,0,1,8,0,120,0,0,0,70,3,0
FFF,2013J,603437,0,0,0,413,0,228,0,0,200,0,15,1,3,21,0,11,0,88,4,1
FFF,2013J,603529,0,3,0,154,0,135,0,1,274,0,15,1,11,153,0,7,0,83,4,1
FFF,2013J,603576,0,0,0,146,0,114,0,4,183,0,0,3,0,17,0,15,0,57,5,1
FFF,2013J,603597,0,3,0,93,0,239,0,5,790,0,14,6,9,264,0,14,0,134,7,1
FFF,2013J,603600,0,5,0,203,0,177,0,0,327,0,21,2,10,229,0,12,0,101,15,1
FFF,2013J,603611,0,3,0,181,0,153,0,0,330,0,23,2,9,39,0,29,0,117,6,1
FFF,2013J,603651,0,9,0,473,0,306,0,10,806,0,41,4,3,249,0,16,0,163,20,1
FFF,2013J,603733,0,14,0,138,0,132,0,0,695,0,24,1,10,321,0,18,0,144,9,1
FFF,2013J,603819,0,7,0,139,0,148,0,2,314,0,7,1,9,58,0,13,0,74,5,1
FFF,2013J,603848,0,3,0,186,0,254,0,5,400,0,22,7,1,306,0,53,0,199,19,0
FFF,2013J,603873,0,0,0,99,0,37,0,1,41,0,0,3,0,3,0,5,0,32,3,0
FFF,2013J,603931,0,0,0,534,0,151,0,18,228,0,3,1,0,67,0,10,0,62,0,0
FFF,2013J,604087,0,0,0,87,0,43,0,6,51,0,0,6,0,133,0,6,0,45,8,0
FFF,2013J,604142,0,0,0,55,0,64,0,0,60,0,1,5,0,0,0,8,0,44,11,0
FFF,2013J,604184,0,0,0,255,0,206,0,6,149,0,0,4,0,447,0,7,0,116,2,1
FFF,2013J,604228,0,0,0,36,0,66,0,0,168,0,14,2,11,148,0,8,0,62,6,0
FFF,2013J,604258,0,0,0,99,0,80,0,0,347,0,0,5,0,26,0,8,0,98,4,0
FFF,2013J,604379,0,0,0,62,0,38,0,0,68,0,0,2,0,8,0,6,0,50,0,1
FFF,2013J,604416,0,0,0,58,0,39,0,1,69,0,2,1,0,1,0,4,0,52,0,0
FFF,2013J,604427,0,0,0,70,0,167,0,4,248,0,22,0,0,235,0,6,0,85,7,1
FFF,2013J,604449,0,0,0,27,0,29,0,0,98,0,0,3,0,5,0,8,0,32,3,0
FFF,2013J,604478,0,12,0,692,0,418,0,16,1090,0,28,6,10,316,0,71,0,261,21,1
FFF,2013J,604514,0,0,0,253,0,150,0,4,257,0,21,10,0,3,0,12,0,90,10,0
FFF,2013J,604581,0,0,0,21,0,31,0,0,67,0,0,1,5,0,0,5,0,26,0,0
FFF,2013J,604583,0,8,0,241,0,347,0,5,856,0,33,12,9,239,0,14,0,224,20,0
FFF,2013J,604606,0,1,0,131,1,87,0,0,361,0,5,10,6,84,0,12,0,76,0,0
FFF,2013J,604633,0,0,0,81,0,54,0,0,140,0,6,3,0,73,0,4,0,45,4,1
FFF,2013J,604635,0,9,0,34,0,60,0,0,297,0,9,1,6,1,0,7,0,58,0,1
FFF,2013J,604700,0,7,0,310,0,186,0,2,453,0,25,11,14,175,0,18,0,157,14,1
FFF,2013J,604741,0,0,0,99,0,75,0,0,97,0,6,3,0,39,0,7,0,35,0,1
FFF,2013J,604755,0,0,0,72,0,104,0,0,143,0,12,2,0,0,0,17,0,85,8,1
FFF,2013J,604766,0,7,0,311,0,193,0,0,799,0,37,3,9,375,0,7,0,172,14,1
FFF,2013J,604799,0,0,0,280,0,185,0,2,134,0,14,6,0,3,0,21,0,97,4,1
FFF,2013J,604828,0,0,0,106,0,53,0,1,111,0,2,1,0,82,0,7,0,43,0,0
FFF,2013J,604879,0,6,0,471,0,332,0,0,682,0,59,1,10,268,0,10,0,221,31,1
FFF,2013J,604918,0,0,0,96,0,75,0,1,209,0,10,4,0,15,0,5,0,56,4,0
FFF,2013J,604945,0,0,0,90,0,64,0,0,54,0,4,1,1,5,0,8,0,90,4,0
FFF,2013J,604946,0,0,0,4,0,18,0,2,26,0,1,1,0,2,0,8,0,45,1,0
FFF,2013J,605012,0,0,0,130,0,162,0,0,119,0,4,7,0,2,0,14,0,105,12,1
FFF,2013J,605048,0,4,0,247,0,225,0,1,1105,0,58,8,9,226,0,10,0,160,12,1
FFF,2013J,605069,0,0,0,11,0,89,0,0,283,0,0,0,0,56,0,11,0,56,0,1
FFF,2013J,605091,0,0,0,399,0,160,0,1,217,0,17,0,3,202,0,7,0,38,0,0
FFF,2013J,605145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,605195,0,7,0,100,0,229,0,1,385,0,21,8,11,223,0,23,0,190,29,1
FFF,2013J,605228,0,0,0,23,0,18,0,1,31,0,0,12,0,0,0,2,0,35,4,0
FFF,2013J,605265,0,2,0,127,0,131,0,4,348,0,20,6,7,28,0,21,0,182,16,1
FFF,2013J,605269,0,0,0,3,0,66,0,0,85,0,0,0,1,87,0,7,0,57,0,0
FFF,2013J,605372,0,0,0,16,0,6,0,1,6,0,0,2,0,0,0,0,0,5,0,0
FFF,2013J,605394,0,0,0,13,0,11,0,0,24,0,0,1,0,0,0,5,0,20,1,0
FFF,2013J,605409,0,6,0,415,0,272,0,11,1228,0,26,2,9,42,0,29,0,264,8,1
FFF,2013J,605459,0,3,0,99,0,150,0,0,380,0,5,4,1,139,0,5,0,61,7,1
FFF,2013J,605538,0,6,0,141,0,265,0,0,526,0,40,4,10,657,0,19,0,193,13,1
FFF,2013J,605571,0,13,0,875,0,577,0,12,1176,0,349,17,13,311,0,19,0,342,28,1
FFF,2013J,605589,0,15,0,61,0,142,0,0,387,0,27,1,9,433,0,11,0,111,6,1
FFF,2013J,605598,0,1,0,362,0,198,0,2,408,0,29,1,1,340,0,19,0,123,11,1
FFF,2013J,605621,0,2,0,85,0,83,0,0,550,0,5,3,3,218,0,7,0,82,1,1
FFF,2013J,605666,0,0,0,305,0,77,0,0,97,0,4,3,0,115,0,6,0,61,5,1
FFF,2013J,605756,0,2,0,129,0,55,0,0,420,0,13,2,9,110,0,16,0,122,5,1
FFF,2013J,605886,0,3,0,673,1,246,0,0,435,0,23,9,14,131,0,5,0,143,8,0
FFF,2013J,605905,0,0,0,17,0,69,0,0,57,0,2,4,0,1,0,10,0,40,4,0
FFF,2013J,605921,0,0,0,0,0,6,0,0,4,0,0,2,0,0,0,0,0,4,0,0
FFF,2013J,605940,0,0,0,8,0,25,0,0,46,0,0,0,0,0,0,7,0,19,0,0
FFF,2013J,605954,0,4,0,48,0,84,0,0,184,0,14,3,9,99,0,6,0,61,11,0
FFF,2013J,605974,0,1,0,243,1,349,0,15,1085,0,26,0,4,248,0,75,0,287,4,1
FFF,2013J,605988,0,7,0,614,0,310,0,2,1009,0,82,7,9,334,0,24,0,289,16,1
FFF,2013J,605993,0,7,0,91,0,101,0,7,294,0,18,2,10,0,0,12,0,106,9,0
FFF,2013J,606002,0,0,0,21,0,99,0,1,207,0,1,8,0,2,0,11,0,95,8,1
FFF,2013J,606006,0,0,0,164,0,67,0,3,142,0,2,13,0,106,0,34,0,164,12,0
FFF,2013J,606062,0,1,0,98,0,141,0,0,263,0,11,2,5,2,0,18,0,40,2,1
FFF,2013J,606079,0,0,0,548,0,461,0,22,342,0,49,2,13,265,0,5,0,116,14,0
FFF,2013J,606104,0,8,0,609,0,394,0,10,1359,0,121,5,9,197,0,40,0,463,35,1
FFF,2013J,606167,0,3,0,237,0,319,0,4,444,0,23,2,10,707,0,15,0,102,6,1
FFF,2013J,606304,0,0,0,153,0,140,0,2,81,0,0,2,0,31,0,66,0,70,11,1
FFF,2013J,606386,0,0,0,102,0,148,0,1,411,0,36,6,0,40,0,14,0,122,11,0
FFF,2013J,606425,0,0,0,412,0,179,0,4,277,0,61,0,9,75,0,20,0,77,9,0
FFF,2013J,606428,0,0,0,142,0,124,0,0,433,0,12,3,9,270,0,21,0,96,2,0
FFF,2013J,606436,0,0,0,97,0,78,0,0,127,0,4,4,3,0,0,10,0,47,1,0
FFF,2013J,606444,0,7,0,535,0,302,0,2,1022,0,35,8,10,118,0,52,0,223,21,1
FFF,2013J,606459,0,0,0,97,0,105,0,1,166,0,3,10,3,1,0,11,0,67,1,0
FFF,2013J,606496,0,0,0,213,0,113,0,0,281,0,2,11,0,5,0,10,0,127,18,0
FFF,2013J,606711,0,0,0,154,0,59,0,1,266,0,8,5,1,57,0,20,0,99,16,1
FFF,2013J,606712,0,2,0,181,3,102,0,0,317,0,29,3,9,51,0,8,0,60,6,1
FFF,2013J,606817,0,0,0,12,0,14,0,0,24,0,0,3,0,0,0,3,0,18,1,0
FFF,2013J,606835,0,10,0,729,0,384,0,2,1100,0,23,9,9,292,0,21,0,339,15,1
FFF,2013J,606903,0,0,0,275,0,187,0,2,251,0,29,3,5,222,0,17,0,146,6,1
FFF,2013J,606911,0,0,0,173,0,71,0,18,67,0,1,15,0,111,0,15,0,49,1,0
FFF,2013J,606930,0,9,0,117,0,248,0,1,316,0,15,4,3,394,0,24,0,313,18,0
FFF,2013J,606939,0,2,0,153,0,215,0,4,568,0,13,4,2,149,0,15,0,162,8,1
FFF,2013J,606966,0,1,0,62,0,78,0,0,251,0,8,2,1,0,0,10,0,58,6,0
FFF,2013J,606990,0,0,0,147,0,64,0,7,89,0,0,3,0,311,0,7,0,69,4,1
FFF,2013J,606998,0,0,0,19,0,35,0,2,34,0,1,3,0,5,0,1,0,33,4,0
FFF,2013J,607011,0,0,0,61,0,98,0,1,84,0,0,12,0,0,0,6,0,64,7,0
FFF,2013J,607047,0,0,0,76,0,129,0,2,492,0,1,5,3,193,0,9,0,149,5,1
FFF,2013J,607052,0,8,0,995,0,272,0,16,382,0,30,2,10,432,0,11,0,133,8,1
FFF,2013J,607118,0,0,0,117,0,127,0,0,331,0,20,3,4,16,0,9,0,56,7,1
FFF,2013J,607134,0,0,0,105,0,96,0,0,89,0,32,7,0,101,0,11,0,110,6,0
FFF,2013J,607135,0,0,0,44,0,42,0,0,202,0,1,5,0,110,0,7,0,50,0,0
FFF,2013J,607200,0,0,0,12,0,18,0,0,48,0,0,4,2,1,0,6,0,26,1,0
FFF,2013J,607247,0,6,0,351,0,372,0,4,927,0,35,2,6,276,0,32,0,380,24,1
FFF,2013J,607407,0,2,0,188,0,134,0,5,715,0,22,6,6,2,0,15,0,91,4,0
FFF,2013J,607473,0,3,0,113,11,155,0,14,681,0,42,11,6,186,0,21,0,194,11,0
FFF,2013J,607533,0,0,0,5,0,34,0,0,176,0,7,5,4,42,0,11,0,41,3,0
FFF,2013J,607538,0,4,0,623,0,226,0,7,521,0,10,5,6,179,0,17,0,139,10,1
FFF,2013J,607577,0,0,0,85,0,28,0,0,129,0,28,7,0,37,0,6,0,61,3,0
FFF,2013J,607586,0,4,0,267,0,95,0,1,261,0,50,7,9,2,0,16,0,83,7,0
FFF,2013J,607650,0,2,0,62,0,114,0,0,174,0,2,5,0,135,0,3,0,78,1,1
FFF,2013J,607696,0,0,0,24,0,43,0,0,22,0,0,1,0,45,0,4,0,13,0,0
FFF,2013J,607794,0,7,0,426,0,212,0,4,463,0,27,9,6,236,0,25,0,121,6,1
FFF,2013J,607866,0,0,0,119,0,75,0,0,103,0,55,1,0,95,0,7,0,43,6,0
FFF,2013J,607938,0,0,0,250,0,164,0,5,446,0,16,8,0,418,0,10,0,135,10,1
FFF,2013J,607979,0,16,0,370,0,245,0,11,759,0,47,2,8,359,0,22,0,198,11,1
FFF,2013J,608008,0,4,0,373,0,331,0,8,541,0,18,8,10,410,0,26,0,222,16,1
FFF,2013J,608043,0,10,0,108,0,158,0,7,628,0,47,5,11,269,0,47,0,183,16,1
FFF,2013J,608111,0,0,0,460,0,268,0,3,509,0,44,2,10,116,0,14,0,157,11,0
FFF,2013J,608144,0,1,0,201,0,87,0,1,108,0,0,1,0,179,0,13,0,51,1,1
FFF,2013J,608169,0,0,0,69,0,118,0,6,188,0,0,1,0,178,0,18,0,149,6,0
FFF,2013J,608196,0,6,0,118,0,62,0,0,344,0,23,3,9,9,0,15,0,65,3,0
FFF,2013J,608198,0,0,0,9,0,39,0,0,87,0,0,6,0,37,0,15,0,80,4,0
FFF,2013J,608211,0,0,0,5,0,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0
FFF,2013J,608231,0,0,0,77,0,77,0,3,213,0,24,3,0,71,0,9,0,74,6,1
FFF,2013J,608248,0,0,0,36,0,90,0,2,168,0,2,5,0,50,0,14,0,72,4,0
FFF,2013J,608280,0,0,0,110,0,81,0,1,128,0,1,5,0,191,0,7,0,79,1,0
FFF,2013J,608348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,608349,0,4,0,1238,0,314,0,15,444,0,18,2,1,342,0,82,0,253,16,1
FFF,2013J,608356,0,6,0,69,0,83,0,2,647,0,26,5,3,1,0,5,0,90,8,1
FFF,2013J,608421,0,7,0,714,0,361,0,16,920,0,22,4,9,703,0,10,0,246,10,1
FFF,2013J,608422,0,2,0,66,0,96,0,0,381,0,7,0,6,131,0,8,0,53,0,1
FFF,2013J,608453,0,0,0,10,0,16,0,0,43,0,0,2,0,0,0,0,0,10,0,0
FFF,2013J,608477,0,5,0,320,0,223,0,7,440,0,27,3,10,469,0,11,0,123,4,1
FFF,2013J,608681,0,0,0,321,0,53,0,0,174,0,4,11,3,294,0,7,0,72,4,1
FFF,2013J,608698,0,0,0,157,0,46,0,0,35,0,0,2,0,164,0,7,0,74,2,1
FFF,2013J,608737,0,0,0,116,0,68,0,15,92,0,6,3,5,133,0,5,0,48,3,0
FFF,2013J,608747,0,6,0,111,0,113,0,0,429,0,25,6,6,88,0,12,0,116,4,1
FFF,2013J,608753,0,5,0,137,0,142,0,10,221,0,14,5,9,239,0,8,0,99,9,1
FFF,2013J,608827,0,0,0,69,0,227,0,0,292,0,29,7,1,47,0,24,0,146,27,1
FFF,2013J,608864,0,0,0,146,0,45,0,0,91,0,1,1,0,9,0,10,0,33,3,0
FFF,2013J,608866,0,0,0,186,0,179,0,3,177,0,0,1,3,212,0,14,0,156,2,0
FFF,2013J,608909,0,0,0,107,0,151,0,1,430,0,22,0,0,281,0,19,0,84,6,1
FFF,2013J,608913,0,1,0,286,0,81,0,0,319,0,18,8,4,70,0,20,0,113,10,1
FFF,2013J,608966,0,1,0,183,0,199,0,0,501,0,5,8,4,2,0,14,0,124,5,1
FFF,2013J,608997,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2013J,609097,0,10,0,273,0,321,0,6,568,0,48,3,14,370,0,17,0,143,12,1
FFF,2013J,609163,0,0,0,24,0,11,0,4,8,0,0,0,0,0,0,4,0,6,0,0
FFF,2013J,609184,0,4,0,31,0,87,0,0,475,0,18,6,10,189,0,38,0,98,5,0
FFF,2013J,609220,0,16,0,393,0,367,0,4,1361,0,51,13,15,681,0,22,0,406,64,1
FFF,2013J,609221,0,4,0,27,0,59,0,0,439,0,2,0,0,10,0,11,0,85,3,1
